Series Ticker,Series Title,Ticker,Title,Result,Settlement (¢),First Touch Time,First Touch Price (¢),Permanent Cross Time,Permanent Cross Price (¢),Market Close Time,Betting Window (min),Betting Window (sec),Prediction Correct,Trades Count
KX538APPROVEMAX,Biden 538 highest approval rating,538APPROVEMAX-24FEB29-T40,"Will Biden's approval rating ever get above 40% by Feb 29, 2024?",no,0,2024-02-06T17:56:10.283107Z,98,,,2024-03-01T04:59:00Z,,,WRONG,160
KX538APPROVEMAX,Biden 538 highest approval rating,538APPROVEMAX-23NOV30-T40,"Will Biden's approval rating ever get above 40% by Nov 30, 2023?",no,0,2023-11-19T20:21:18.83398Z,93,,,2023-12-01T15:20:29.067841Z,,,WRONG,84
KX538APPROVEMAX,Biden 538 highest approval rating,538APPROVEMAX-23OCT31-T41,"Will Biden's approval rating ever get above 41% by Oct 31, 2023?",no,0,2023-10-19T03:03:06.354746Z,98,,,2023-11-01T03:59:00Z,,,WRONG,73
KX538APPROVEMAX,Biden 538 highest approval rating,538APPROVEMAX-23SEP30-T41,"Will Biden's approval rating ever get above 41% by Sep 30, 2023?",yes,100,2023-09-06T18:38:01.173423Z,90,2023-09-14T16:03:41.773548Z,97,2023-09-18T14:24:14.931767Z,5660.6,339633,CORRECT,57
KX538APPROVEMAX,Biden 538 highest approval rating,538APPROVEMAX-23JUL31-T41,"Will Biden's approval rating ever get above 41% by Jul 31, 2023?",yes,100,2023-07-10T14:03:20.039555Z,97,,,2023-07-14T14:11:57.63604Z,,,CORRECT,25
KX538APPROVEMAX,Biden 538 highest approval rating,538APPROVEMAX-23JUN30-T42,"Will Biden's approval rating ever get above 42% by Jun 30, 2023?",yes,100,2023-06-28T13:51:33.148716Z,90,,,2023-06-30T19:18:46.60974Z,,,CORRECT,147
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-25MAR05-B47.8,Will the President's approval rating on 538 be between 47.6 and 48.0?,no,0,2025-03-05T13:34:28.567289Z,91,,,2025-03-06T04:59:00Z,,,WRONG,1000
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-25FEB26-T48.1,Will the President's approval rating on 538 be below 48.1?,yes,100,2025-02-25T02:46:48.045457Z,90,2025-02-26T23:18:22.653577Z,97,2025-02-27T04:59:00Z,340.6,20437,CORRECT,1000
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-25FEB12-B48.8,Will the President's approval rating on 538 be between 48.6 and 49.0?,yes,100,2025-02-12T16:21:25.513043Z,90,2025-02-12T23:21:03.687082Z,90,2025-02-13T04:59:00Z,337.9,20276,CORRECT,44
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-25JAN15-B36.6,Will the President's approval rating on 538 be between 36.4 and 36.8?,yes,100,2025-01-16T03:08:51.353157Z,90,2025-01-16T03:08:51.353157Z,90,2025-01-16T04:59:00Z,110.1,6608,CORRECT,46
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24DEC25-B37.7,Will the President's approval rating on 538 be between 37.5 and 37.9?,yes,100,2024-12-25T15:28:34.902727Z,98,2024-12-25T15:28:34.902727Z,98,2024-12-26T04:59:00Z,810.4,48625,CORRECT,62
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24DEC18-B37.0,Will the President's approval rating on 538 be between 36.8 and 37.2?,yes,100,2024-12-18T06:38:44.519428Z,96,2024-12-19T03:37:28.696667Z,99,2024-12-19T04:59:00Z,81.5,4891,CORRECT,84
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24DEC11-B37.4,Will the President's approval rating on 538 be between 37.2 and 37.6?,yes,100,2024-12-11T22:18:34.072267Z,95,2024-12-12T02:11:21.308275Z,98,2024-12-12T04:59:00Z,167.6,10058,CORRECT,146
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24DEC04-B37.7,Will the President's approval rating on 538 be between 37.5 and 37.9?,no,0,2024-12-04T17:01:12.212116Z,91,,,2024-12-05T04:59:00Z,,,WRONG,190
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24DEC04-B37.2,Will the President's approval rating on 538 be between 37.0 and 37.4?,yes,100,2024-12-04T18:36:18.141478Z,90,2024-12-04T18:57:36.493573Z,90,2024-12-05T04:59:00Z,601.4,36083,CORRECT,243
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24NOV27-B37.6,Will the President's approval rating on 538 be between 37.4 and 37.8?,yes,100,2024-11-27T16:31:42.506418Z,90,2024-11-27T21:44:49.620054Z,99,2024-11-28T04:59:00Z,434.2,26050,CORRECT,118
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24NOV20-B38.1,Will the President's approval rating on 538 be between 37.9 and 38.3?,yes,100,2024-11-20T20:57:27.623875Z,90,2024-11-21T00:37:26.444831Z,97,2024-11-21T04:59:00Z,261.6,15693,CORRECT,114
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24NOV06-B38.8,Will the President's approval rating on 538 be between 38.6 and 39.0?,no,0,2024-11-06T23:07:38.624249Z,97,,,2024-11-07T04:59:00Z,,,WRONG,57
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24NOV06-B38.3,Will the President's approval rating on 538 be between 38.1 and 38.5?,yes,100,2024-11-05T12:38:07.065263Z,94,2024-11-07T02:40:57.165035Z,97,2024-11-07T04:59:00Z,138.0,8282,CORRECT,65
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24NOV06-B37.8,Will the President's approval rating on 538 be between 37.6 and 38.0?,no,0,2024-11-07T03:26:44.658073Z,98,,,2024-11-07T04:59:00Z,,,WRONG,67
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24NOV06-T37.6,Will the President's approval rating on 538 be below 37.6?,no,0,2024-11-06T04:55:25.885486Z,92,,,2024-11-07T04:59:00Z,,,WRONG,66
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24OCT30-B40.2,Will the President's approval rating on 538 be between 40.0 and 40.4?,no,0,2024-10-25T01:32:15.703265Z,99,,,2024-10-31T03:59:00Z,,,WRONG,15
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24OCT30-B39.2,Will the President's approval rating on 538 be between 39.0 and 39.4?,yes,100,2024-10-30T18:49:09.318559Z,96,,,2024-10-31T03:59:00Z,,,CORRECT,119
KX538APPROVE,President 538 approval rating this week,KX538APPROVE-24OCT30-B38.7,Will the President's approval rating on 538 be between 38.5 and 38.9?,no,0,2024-10-30T03:49:13.981812Z,96,,,2024-10-31T03:59:00Z,,,WRONG,116
KX538APPROVE,President 538 approval rating this week,538APPROVE-24OCT23-B39.7,Will the President's approval rating on 538 be between 39.5 and 39.9?,yes,100,2024-10-24T03:58:34.257675Z,99,2024-10-24T03:58:34.257675Z,99,2024-10-24T03:59:00Z,0.4,25,CORRECT,36
KX538APPROVE,President 538 approval rating this week,538APPROVE-24OCT16-B39.6,Will the President's approval rating on 538 be between 39.4 and 39.8?,no,0,2024-10-16T20:25:15.870221Z,90,,,2024-10-17T03:59:00Z,,,WRONG,48
KX538APPROVE,President 538 approval rating this week,538APPROVE-24OCT16-B39.1,Will the President's approval rating on 538 be between 38.9 and 39.3?,yes,100,2024-10-17T03:38:20.879573Z,98,2024-10-17T03:38:20.879573Z,98,2024-10-17T03:59:00Z,20.6,1239,CORRECT,12
KX538APPROVE,President 538 approval rating this week,538APPROVE-24OCT09-B40.8,Will the President's approval rating on 538 be between 40.6 and 41.0?,yes,100,2024-10-10T03:02:20.402258Z,97,2024-10-10T03:02:20.402258Z,97,2024-10-10T03:59:00Z,56.6,3399,CORRECT,54
KX538APPROVE,President 538 approval rating this week,538APPROVE-24OCT02-B40.8,Will the President's approval rating on 538 be between 40.6 and 41.0?,yes,100,2024-10-03T00:04:23.952575Z,98,2024-10-03T00:04:23.952575Z,98,2024-10-03T03:59:00Z,234.6,14076,CORRECT,106
KX538APPROVE,President 538 approval rating this week,538APPROVE-24SEP25-B41.0,Will the President's approval rating on 538 be between 40.8 and 41.2?,yes,100,2024-09-25T23:36:12.414967Z,90,2024-09-25T23:36:12.414967Z,90,2024-09-26T03:59:00Z,262.8,15767,CORRECT,102
KX538APPROVE,President 538 approval rating this week,538APPROVE-24SEP18-B39.5,Will the President's approval rating on 538 be between 39.3 and 39.7?,yes,100,2024-09-19T01:04:55.968153Z,97,2024-09-19T01:04:55.968153Z,97,2024-09-19T03:59:00Z,174.1,10444,CORRECT,65
KX538APPROVE,President 538 approval rating this week,538APPROVE-24SEP11-B40.7,Will the President's approval rating on 538 be between 40.5 and 40.9?,yes,100,2024-09-11T17:36:53.15275Z,90,2024-09-12T02:21:45.077796Z,98,2024-09-12T03:59:00Z,97.2,5834,CORRECT,84
KX538APPROVE,President 538 approval rating this week,538APPROVE-24SEP04-T41.6,Will the President's approval rating on 538 be above 41.6?,no,0,2024-09-04T23:34:18.930021Z,98,,,2024-09-05T03:59:00Z,,,WRONG,60
KX538APPROVE,President 538 approval rating this week,538APPROVE-24SEP04-B41.4,Will the President's approval rating on 538 be between 41.2 and 41.6?,yes,100,2024-09-05T00:03:32.790202Z,99,2024-09-05T00:03:32.790202Z,98,2024-09-05T03:59:00Z,235.4,14127,CORRECT,46
KX538APPROVE,President 538 approval rating this week,538APPROVE-24AUG28-B39.9,Will the President's approval rating on 538 be between 39.7 and 40.1?,yes,100,2024-08-29T00:38:53.686401Z,97,2024-08-29T03:58:11.462201Z,98,2024-08-29T03:59:00Z,0.8,48,CORRECT,54
KX538APPROVE,President 538 approval rating this week,538APPROVE-24AUG21-B38.8,Will the President's approval rating on 538 be between 38.6 and 39.0?,yes,100,2024-08-21T23:16:28.42673Z,97,2024-08-22T01:36:23.25965Z,97,2024-08-22T03:59:00Z,142.6,8556,CORRECT,92
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-26JAN-4,Will Trump make 4 trips to Mar-a-Lago as President in Jan 2026?,yes,100,2026-01-31T13:56:04.374368Z,90,2026-02-01T04:15:18.345223Z,93,2026-02-01T15:51:18Z,696.0,41759,CORRECT,1000
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-26JAN-3,Will Trump make 3 trips to Mar-a-Lago as President in Jan 2026?,no,0,2026-02-01T01:46:06.847308Z,97,,,2026-02-01T15:51:18Z,,,WRONG,1000
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-25DEC-2,Will Trump make 2 trips to Mar-a-Lago as President in Dec 2025?,no,0,2025-12-02T16:29:19.488821Z,99,,,2026-01-01T07:55:53.846021Z,,,WRONG,605
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-25DEC-1,Will Trump make 1 trips to Mar-a-Lago as President in Dec 2025?,yes,100,2025-12-02T16:24:43.126731Z,99,2025-12-21T08:18:52.139171Z,90,2026-01-01T07:55:53.846021Z,15817.0,949021,CORRECT,487
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-25NOV-4,Will Trump make 4 trips to Mar-a-Lago as President in Nov 2025?,yes,100,2025-11-14T18:32:39.88819Z,93,2025-11-24T08:32:21.32749Z,93,2025-12-01T15:00:00Z,10467.6,628058,CORRECT,335
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-25AUG-0,Will Trump make 0 trips to Mar-a-Lago as President in Aug 2025?,yes,100,2025-08-01T20:25:55.014266Z,95,2025-08-06T00:50:29.882063Z,91,2025-09-01T14:00:00Z,38229.5,2293770,CORRECT,77
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-25JUL-0,Will Trump make 0 trips to Mar-a-Lago as President in Jul 2025?,yes,100,2025-07-03T21:27:03.342515Z,93,2025-07-15T02:38:30.099026Z,90,2025-08-01T13:30:26.769513Z,25131.9,1507916,CORRECT,652
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-25JUN-0,Will Trump make 0 trips to Mar-a-Lago as President in Jun 2025?,yes,100,2025-06-05T13:52:49.103688Z,90,2025-06-18T22:34:28.286056Z,91,2025-07-01T14:00:00Z,18205.5,1092331,CORRECT,1000
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-25MAY-1,Will Trump make 1 trips to Mar-a-Lago as President in May 2025?,yes,100,2025-05-11T20:34:49.13643Z,91,2025-05-26T01:08:01.304302Z,91,2025-06-01T14:00:00Z,9412.0,564718,CORRECT,1000
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-25APR-2,Will Trump make 2 trips to Mar-a-Lago as President in Apr 2025?,yes,100,2025-04-22T02:38:38.050788Z,90,2025-04-23T04:23:48.492559Z,93,2025-05-01T14:00:00Z,12096.2,725771,CORRECT,541
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-25MAR-4,Will Trump make 4 trips to Mar-a-Lago as President in Mar 2025?,yes,100,2025-03-20T01:05:12.477847Z,90,2025-03-24T05:57:04.791206Z,92,2025-04-01T14:00:00Z,12002.9,720175,CORRECT,658
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-25FEB-4,Will Trump make 4 trips to Mar-a-Lago as President in Feb 2025?,yes,100,2025-02-26T18:22:35.740859Z,90,2025-02-28T16:54:38.53114Z,97,2025-03-01T15:00:00Z,1325.3,79521,CORRECT,1000
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-JAN25-1,Will Trump make 1 trips to Mar-a-Lago as President in Jan 2025?,yes,100,2025-01-29T16:12:12.213145Z,96,2025-01-31T03:30:43.955217Z,90,2025-02-01T15:00:00Z,2129.3,127756,CORRECT,1000
KXLAGODAYS,Mar-a-Lago trips,KXLAGODAYS-JAN25-0,Will Trump make 0 trips to Mar-a-Lago as President in Jan 2025?,no,0,2025-01-27T18:16:10.281314Z,92,,,2025-02-01T15:00:00Z,,,WRONG,1000
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-26FEB06-42.4,Will the President's approval rating be between 42.3 and 42.5 according to RealClearPolitics?,yes,100,2026-02-06T14:09:15.535244Z,90,2026-02-06T15:57:05.181217Z,99,2026-02-06T17:00:00Z,62.9,3774,CORRECT,492
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-26JAN30-42.4,Will the President's approval rating be between 42.3 and 42.5 according to RealClearPolitics?,yes,100,2026-01-30T15:26:07.413712Z,92,,,2026-01-30T16:00:00Z,,,CORRECT,510
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-26JAN23-42.7,Will the President's approval rating be between 42.5 and 42.9 according to RealClearPolitics?,yes,100,2026-01-23T02:13:39.295274Z,97,2026-01-23T09:45:41.958543Z,90,2026-01-23T16:00:00Z,374.3,22458,CORRECT,267
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-26JAN16-43.0,Will the President's approval rating be below 43.0 according to RealClearPolitics?,yes,100,2026-01-15T19:55:14.466026Z,92,2026-01-16T13:19:09.283232Z,95,2026-01-16T16:00:00Z,160.8,9650,CORRECT,436
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-26JAN09-44.15,Will the President's approval rating be between 44.0 and 44.3 according to RealClearPolitics?,yes,100,2026-01-09T12:50:51.116982Z,93,2026-01-09T15:56:02.144992Z,98,2026-01-09T16:00:00Z,4.0,237,CORRECT,1000
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25DEC26-42.95,Will the President's approval rating be between 42.8 and 43.1 according to RealClearPolitics?,yes,100,2025-12-26T15:40:00.502661Z,98,2025-12-26T15:40:00.502661Z,98,2025-12-26T16:00:00Z,20.0,1199,CORRECT,141
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25DEC12-43.75,Will the President's approval rating be between 43.6 and 43.9 according to RealClearPolitics?,yes,100,2025-12-11T20:11:22.443011Z,90,,,2025-12-12T16:00:00Z,,,CORRECT,148
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25DEC05-42.95,Will the President's approval rating be between 42.8 and 43.1 according to RealClearPolitics?,yes,100,2025-12-05T15:52:05.680004Z,98,2025-12-05T15:59:56.295056Z,90,2025-12-05T16:00:00Z,0.1,3,CORRECT,60
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25DEC05-42.55,Will the President's approval rating be between 42.4 and 42.7 according to RealClearPolitics?,no,0,2025-12-05T05:33:43.070032Z,92,,,2025-12-05T16:00:00Z,,,WRONG,115
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25DEC05-42.15,Will the President's approval rating be between 42.0 and 42.3 according to RealClearPolitics?,no,0,2025-12-05T14:05:44.671347Z,97,,,2025-12-05T16:00:00Z,,,WRONG,128
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25NOV28-43.15,Will the President's approval rating be between 43.0 and 43.3 according to RealClearPolitics?,yes,100,2025-11-28T05:00:03.008005Z,96,2025-11-28T09:33:35.483085Z,90,2025-11-28T16:00:00Z,386.4,23184,CORRECT,130
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25NOV21-42.75,Will the President's approval rating be between 42.6 and 42.9 according to RealClearPolitics?,no,0,2025-11-21T14:09:15.630872Z,93,,,2025-11-21T16:00:00Z,,,WRONG,155
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25NOV21-42.35,Will the President's approval rating be between 42.2 and 42.5 according to RealClearPolitics?,yes,100,2025-11-21T15:48:47.347515Z,96,2025-11-21T15:51:21.204501Z,98,2025-11-21T16:00:00Z,8.6,518,CORRECT,138
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25NOV14-42.15,Will the President's approval rating be between 42.0 and 42.3 according to RealClearPolitics?,yes,100,2025-11-14T13:30:47.718979Z,97,2025-11-14T13:49:35.72934Z,90,2025-11-14T16:00:00Z,130.4,7824,CORRECT,59
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25NOV14-42.0,Will the President's approval rating be below 42.0 according to RealClearPolitics?,no,0,2025-11-14T13:24:01.029465Z,95,,,2025-11-14T16:00:00Z,,,WRONG,75
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25NOV07-44.2,Will the President's approval rating be below 44.2 according to RealClearPolitics?,yes,100,2025-11-03T20:57:19.063625Z,90,2025-11-05T21:25:26.855978Z,93,2025-11-07T16:00:00Z,2554.6,153273,CORRECT,86
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25OCT31-44.8,Will the President's approval rating be between 44.6 and 45.0 according to RealClearPolitics?,yes,100,2025-10-31T05:15:32.312085Z,97,2025-10-31T12:29:29.878789Z,90,2025-10-31T15:00:00Z,150.5,9030,CORRECT,95
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25OCT24-45.3,Will the President's approval rating be between 45.1 and 45.5 according to RealClearPolitics?,yes,100,2025-10-23T16:50:46.962676Z,97,2025-10-24T12:40:54.542335Z,93,2025-10-24T15:00:00Z,139.1,8345,CORRECT,84
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25OCT17-44.8,Will the President's approval rating be between 44.6 and 45.0 according to RealClearPolitics?,yes,100,2025-10-17T13:54:06.415114Z,97,2025-10-17T14:44:54.589423Z,91,2025-10-17T15:00:00Z,15.1,905,CORRECT,173
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25OCT10-45.3,Will the President's approval rating be between 45.1 and 45.5 according to RealClearPolitics?,yes,100,2025-10-10T11:50:35.94897Z,99,2025-10-10T11:50:35.94897Z,99,2025-10-10T15:00:00Z,189.4,11364,CORRECT,95
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25OCT03-44.8,Will the President's approval rating be between 44.6 and 45.0 according to RealClearPolitics?,yes,100,2025-10-02T20:13:30.165681Z,93,2025-10-03T14:06:57.667928Z,98,2025-10-03T15:00:00Z,53.0,3182,CORRECT,194
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25OCT03-44.6,Will the President's approval rating be below 44.6 according to RealClearPolitics?,no,0,2025-10-01T10:54:48.360364Z,97,,,2025-10-03T15:00:00Z,,,WRONG,200
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25SEP26-45.3,Will the President's approval rating be between 45.1 and 45.5 according to RealClearPolitics?,yes,100,2025-09-26T14:50:54.140279Z,95,2025-09-26T14:50:54.140279Z,95,2025-09-26T15:00:00Z,9.1,545,CORRECT,93
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25SEP19-46.3,Will the President's approval rating be between 46.1 and 46.5 according to RealClearPolitics?,yes,100,2025-09-18T12:44:52.781048Z,90,2025-09-19T13:55:50.736985Z,91,2025-09-19T15:00:00Z,64.2,3849,CORRECT,85
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25SEP12-45.8,Will the President's approval rating be between 45.6 and 46.0 according to RealClearPolitics?,yes,100,2025-09-12T00:10:31.7667Z,99,2025-09-12T12:03:42.943809Z,92,2025-09-12T15:00:00Z,176.3,10577,CORRECT,100
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25SEP12-45.3,Will the President's approval rating be between 45.1 and 45.5 according to RealClearPolitics?,no,0,2025-09-11T06:13:22.972738Z,90,,,2025-09-12T15:00:00Z,,,WRONG,112
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25SEP05-45.3,Will the President's approval rating be between 45.1 and 45.5 according to RealClearPolitics?,yes,100,2025-09-05T05:55:11.454801Z,92,2025-09-05T05:55:11.454801Z,92,2025-09-05T15:00:00Z,544.8,32688,CORRECT,67
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25AUG29-46.3,Will the President's approval rating be between 46.1 and 46.5 according to RealClearPolitics?,no,0,2025-08-29T14:36:31.201304Z,99,,,2025-08-29T15:00:00Z,,,WRONG,148
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25AUG29-45.8,Will the President's approval rating be between 45.6 and 46.0 according to RealClearPolitics?,yes,100,2025-08-29T12:42:17.563029Z,98,2025-08-29T12:42:17.563029Z,91,2025-08-29T15:00:00Z,137.7,8262,CORRECT,135
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25AUG29-44.8,Will the President's approval rating be between 44.6 and 45.0 according to RealClearPolitics?,no,0,2025-08-29T14:09:51.066765Z,99,,,2025-08-29T15:00:00Z,,,WRONG,95
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25AUG22-45.8,Will the President's approval rating be between 45.6 and 46.0 according to RealClearPolitics?,yes,100,2025-08-21T17:10:07.469388Z,90,2025-08-22T12:27:41.983605Z,93,2025-08-22T15:00:00Z,152.3,9138,CORRECT,130
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25AUG15-45.8,Will the President's approval rating be between 45.6 and 46.0 according to RealClearPolitics?,yes,100,2025-08-15T13:27:57.861892Z,96,2025-08-15T13:42:50.682189Z,98,2025-08-15T15:00:00Z,77.2,4629,CORRECT,143
KXAPRPOTUS,President RCP approval rating this week,KXAPRPOTUS-25AUG08-45.8,Will the President's approval rating be between 45.6 and 46.0 according to RealClearPolitics?,yes,100,2025-08-07T10:20:49.484426Z,92,2025-08-08T13:37:34.297619Z,90,2025-08-08T15:00:00Z,82.4,4945,CORRECT,179
KX538APPROVEMIN,Biden 538 lowest approval rating,KX538APPROVEMIN-24NOV30-T38,"Will the President's approval rating ever get below 38% by Nov 30, 2024?",yes,100,2024-11-08T12:15:30.24405Z,93,2024-11-27T14:39:57.434764Z,92,2024-11-27T16:05:57.937326Z,86.0,5160,CORRECT,274
KX538APPROVEMIN,Biden 538 lowest approval rating,KX538APPROVEMIN-24NOV30-T39,"Will the President's approval rating ever get below 39% by Nov 30, 2024?",yes,100,2024-11-03T14:47:07.218685Z,98,2024-11-03T14:47:07.218685Z,98,2024-11-03T18:48:15.542008Z,241.1,14468,CORRECT,4
KX538APPROVEMIN,Biden 538 lowest approval rating,538APPROVEMIN-24OCT31-T39,"Will the President's approval rating ever get below 39% by Oct 31, 2024?",yes,100,2024-10-27T15:19:19.836451Z,99,2024-10-27T15:19:19.836451Z,99,2024-10-28T14:01:34.939594Z,1362.2,81735,CORRECT,80
KX538APPROVEMIN,Biden 538 lowest approval rating,538APPROVEMIN-24OCT31-T40,"Will the President's approval rating ever get below 40% by Oct 31, 2024?",yes,100,2024-10-15T03:35:31.35869Z,95,2024-10-15T03:35:31.35869Z,95,2024-10-15T14:00:23.590889Z,624.9,37492,CORRECT,37
KX538APPROVEMIN,Biden 538 lowest approval rating,538APPROVEMIN-24JUL31-T37,"Will the President's approval rating ever get below 37% by Jul 31, 2024?",yes,100,2024-07-03T22:47:29.775118Z,90,2024-07-05T12:32:45.143147Z,91,2024-07-05T14:00:10.48576Z,87.4,5245,CORRECT,74
